date,open,high,low,close,volume,dividends,stock_splits,kd_k,kd_d,bias_5,bias_10,bias_20
2026-03-20,141.8717596251829,143.29999881604044,141.8717596251829,142.34783935546875,70000,0.0,0.0,41.59,40.78,-0.33,-0.43,-0.85
2026-03-23,141.8717596251829,142.8239190857546,140.9196001646112,142.34783935546875,94150,0.0,0.0,44.39,41.98,-0.27,-0.33,-0.85
2026-03-24,141.8717638186838,143.3000030517578,141.8717638186838,143.3000030517578,77014,0.0,0.0,57.37,47.11,0.33,0.33,-0.17
2026-03-25,143.3000030517578,143.3000030517578,142.8239233073998,143.3000030517578,33222,0.0,0.0,66.03,53.42,0.4,0.33,-0.13
2026-03-26,143.77607299804689,143.77607299804689,142.82391357421875,142.82391357421875,58068,0.0,0.0,66.24,57.69,-0.0,-0.0,-0.41
2026-03-27,143.77607299804689,143.77607299804689,142.82391357421875,142.82391357421875,50000,0.0,0.0,66.38,60.59,-0.07,-0.03,-0.37
2026-03-30,141.39567443847656,142.82391357421875,141.39567443847656,142.82391357421875,62052,0.0,0.0,66.48,62.55,-0.13,-0.03,-0.27
2026-03-31,141.87176513671875,142.82392463428062,141.87176513671875,141.87176513671875,54035,0.0,0.0,55.43,60.18,-0.6,-0.63,-0.83
2026-04-01,142.34783935546875,143.29999881604044,141.8717596251829,142.34783935546875,67360,0.0,0.0,53.62,57.99,-0.13,-0.2,-0.47
2026-04-02,141.87176513671875,142.82392463428062,141.87176513671875,141.87176513671875,62028,0.0,0.0,46.86,54.28,-0.33,-0.5,-0.7
2026-04-07,141.8717596251829,142.8239190857546,141.8717596251829,142.34783935546875,47053,0.0,0.0,44.57,51.04,0.07,-0.17,-0.3
2026-04-08,142.3478338623047,143.2999932861328,142.3478338623047,142.82391357421875,81056,0.0,0.0,49.71,50.6,0.4,0.13,0.07
2026-04-09,142.8239233073998,143.3000030517578,142.3478435630418,143.3000030517578,43134,0.0,0.0,59.81,53.67,0.53,0.47,0.4
2026-04-10,143.2999932861328,143.2999932861328,142.3478338623047,142.82391357421875,101100,0.0,0.0,59.87,55.74,0.13,0.17,0.08
2026-04-13,142.8239190857546,143.29999881604044,141.8717596251829,142.34783935546875,138252,0.0,0.0,56.58,56.02,-0.27,-0.13,-0.23
2026-04-14,142.34783935546875,142.8239190857546,141.8717596251829,142.34783935546875,70134,0.0,0.0,48.83,53.62,-0.27,-0.1,-0.23
2026-04-15,142.3478435630418,143.3000030517578,142.3478435630418,143.3000030517578,74100,0.0,0.0,65.89,57.71,0.33,0.53,0.42
2026-04-16,142.8239233073998,143.3000030517578,142.3478435630418,143.3000030517578,79372,0.0,0.0,77.26,64.23,0.33,0.43,0.4
2026-04-17,142.82391357421875,143.2999932861328,142.3478338623047,142.82391357421875,49100,0.0,0.0,73.73,67.39,-0.0,0.07,0.1
2026-04-20,142.82391781838524,145.20431644869166,142.34783809232394,143.7760772705078,121020,0.0,0.0,68.2,67.66,0.47,0.6,0.72
2026-04-21,144.25216254047382,144.72824228483182,142.8239233073998,143.3000030517578,67016,0.0,0.0,59.75,65.03,0.0,0.2,0.35
2026-04-22,144.25215270996094,144.25215270996094,142.3478338623047,142.82391357421875,90451,0.0,0.0,49.36,59.8,-0.27,-0.13,-0.0
2026-04-23,142.8239190857546,143.29999881604044,141.8717596251829,142.34783935546875,127123,0.0,0.0,37.67,52.42,-0.47,-0.4,-0.3
2026-04-24,142.34784488549968,142.82392463428062,141.39568538793782,141.87176513671875,77200,0.0,0.0,29.28,44.71,-0.67,-0.67,-0.58
2026-04-27,141.39567989489706,142.34783935546875,140.44352043432536,142.34783935546875,159384,0.0,0.0,32.85,40.76,-0.13,-0.33,-0.23
2026-04-28,141.8717596251829,142.34783935546875,141.39567989489706,142.34783935546875,53070,0.0,0.0,35.23,38.92,0.0,-0.33,-0.22
2026-04-29,142.82392463428062,142.82392463428062,141.39568538793782,141.87176513671875,50027,0.0,0.0,33.49,37.11,-0.2,-0.57,-0.52
2026-04-30,141.3956756591797,142.34783509122803,141.3956756591797,141.3956756591797,61267,0.0,0.0,28.99,34.4,-0.4,-0.77,-0.83
2026-05-04,141.39568117502574,141.87176090962177,140.9196014404297,140.9196014404297,84351,0.0,0.0,23.03,30.61,-0.6,-0.97,-1.12
2026-05-05,140.9196014404297,141.39568117502574,140.44352170583363,140.9196014404297,71130,0.0,0.0,19.52,26.92,-0.4,-0.77,-1.09
2026-05-06,140.9195959431555,141.87175537520386,140.44351622713134,141.3956756591797,80007,0.0,0.0,24.13,25.99,0.07,-0.3,-0.72
2026-05-07,140.9196014404297,141.87176090962177,140.9196014404297,140.9196014404297,105184,0.0,0.0,22.75,24.91,-0.13,-0.5,-0.99
2026-05-08,140.9196014404297,141.87176090962177,140.44352170583363,140.9196014404297,150348,0.0,0.0,21.83,23.88,-0.07,-0.4,-0.9
2026-05-11,140.9196014404297,141.87176090962177,140.9196014404297,140.9196014404297,85159,0.0,0.0,21.22,23.0,-0.07,-0.34,-0.84
2026-05-12,140.91960697497353,140.91960697497353,140.4435272216797,140.4435272216797,73270,0.0,0.0,14.15,20.05,-0.34,-0.54,-1.11
2026-05-13,140.9196014404297,141.39568117502574,140.44352170583363,140.9196014404297,92007,0.0,0.0,17.77,19.29,0.07,-0.1,-0.72
2026-05-14,140.91960697497353,141.87176648156117,140.4435272216797,140.4435272216797,105000,0.0,0.0,11.84,16.81,-0.2,-0.34,-0.96
2026-05-15,141.87175537520386,141.87175537520386,140.9195959431555,141.3956756591797,58020,0.0,0.0,30.12,21.24,0.41,0.34,-0.22
2026-05-18,141.39568117502574,141.87176090962177,140.9196014404297,140.9196014404297,40020,0.0,0.0,31.19,24.56,0.07,0.0,-0.49
2026-05-19,140.9196014404297,141.87176090962177,140.9196014404297,140.9196014404297,50010,0.0,0.0,31.9,27.01,0.0,0.0,-0.39
2026-05-20,140.91960563915688,141.87176513671875,140.44352589037595,141.87176513671875,72569,0.0,0.0,54.6,36.21,0.54,0.64,0.34
2026-05-21,141.87176090962177,141.87176090962177,140.9196014404297,140.9196014404297,58366,0.0,0.0,47.51,39.97,-0.2,-0.03,-0.27
2026-05-22,140.91960697497353,140.91960697497353,140.4435272216797,140.4435272216797,69031,0.0,0.0,31.68,37.21,-0.41,-0.34,-0.54
2026-05-25,140.44351622713134,141.3956756591797,140.44351622713134,141.3956756591797,126360,0.0,0.0,43.34,39.25,0.2,0.3,0.15
2026-05-26,140.91960697497353,141.39568672826735,140.4435272216797,140.4435272216797,104713,0.0,0.0,28.89,35.8,-0.41,-0.37,-0.46
2026-05-27,140.44352170583363,141.87176090962177,140.44352170583363,140.9196014404297,152200,0.0,0.0,30.37,33.99,0.07,-0.03,-0.07
2026-05-28,140.91960697497353,140.91960697497353,140.4435272216797,140.4435272216797,117036,0.0,0.0,20.25,29.41,-0.2,-0.37,-0.35
2026-05-29,140.91960697497353,141.39568672826735,140.4435272216797,140.4435272216797,110096,0.0,0.0,13.5,24.11,-0.2,-0.3,-0.32
2026-06-01,140.91960697497353,141.39568672826735,139.96744746838587,140.4435272216797,332480,0.0,0.0,17.33,21.85,-0.07,-0.27,-0.3
2026-06-02,140.44352170583363,141.39568117502574,139.9674419712376,140.9196014404297,215029,0.0,0.0,28.22,23.97,0.2,0.07,0.03
2026-06-03,140.9196014404297,141.87176090962177,140.44352170583363,140.9196014404297,104128,0.0,0.0,35.48,27.81,0.2,0.14,0.05
2026-06-04,140.91960563915688,141.87176513671875,140.91960563915688,141.87176513671875,127037,0.0,0.0,56.99,37.54,0.68,0.74,0.69
2026-06-05,140.9196001646112,142.8239190857546,140.9196001646112,142.34783935546875,154034,0.0,0.0,65.77,46.95,0.74,0.95,0.98
2026-06-08,140.9196014404297,142.34784064421785,140.44352170583363,140.9196014404297,209237,0.0,0.0,54.96,49.62,-0.34,-0.03,-0.03
2026-06-09,140.9195959431555,142.34783509122803,140.9195959431555,141.3956756591797,114600,0.0,0.0,53.3,50.85,-0.07,0.24,0.27
2026-06-10,141.39567989489706,142.8239190857546,140.9196001646112,142.34783935546875,152115,0.0,0.0,63.31,55.0,0.4,0.81,0.89
2026-06-11,142.34783935546875,142.8239190857546,141.39567989489706,142.34783935546875,149581,0.0,0.0,69.99,60.0,0.34,0.67,0.83
2026-06-12,143.3000030517578,143.3000030517578,142.3478435630418,143.3000030517578,271332,0.0,0.0,79.99,66.66,0.87,1.14,1.43
2026-06-15,143.5,145.0,143.5,144.5,362732,7.2,0.0,83.0,72.11,1.21,1.7,2.15
2026-06-16,144.5,144.5,143.5,144.0,172472,0.0,0.0,81.35,75.19,0.49,1.13,1.69
2026-06-17,144.0,144.0,143.0,143.5,200550,0.0,0.0,76.6,75.66,-0.02,0.59,1.28
2026-06-18,143.5,143.5,142.5,143.0,207386,0.0,0.0,69.77,73.69,-0.46,0.16,0.85
2026-06-22,143.0,143.0,141.5,142.0,365245,0.0,0.0,55.34,67.58,-0.98,-0.51,0.09
2026-06-23,142.5,142.5,141.5,142.0,153107,0.0,0.0,45.72,60.29,-0.63,-0.59,0.07
2026-06-24,141.5,143.0,141.0,142.5,148192,0.0,0.0,42.98,54.52,-0.07,-0.31,0.35
2026-06-25,141.5,142.0,141.5,141.5,179007,0.0,0.0,32.82,47.29,-0.49,-0.96,-0.38
2026-06-26,141.5,141.5,140.5,141.0,259104,0.0,0.0,25.58,40.05,-0.56,-1.21,-0.75
2026-06-29,140.5,141.5,140.5,140.5,112115,0.0,0.0,17.06,32.39,-0.71,-1.37,-1.1
2026-06-30,141.0,141.5,140.5,141.5,127074,0.0,0.0,20.89,28.56,0.07,-0.46,-0.44
2026-07-01,142.5,142.5,141.0,142.0,124123,0.0,0.0,30.6,29.24,0.5,0.04,-0.12
2026-07-02,144.5,145.0,143.0,143.0,302062,0.0,0.0,38.92,32.46,0.99,0.78,0.51
2026-07-03,145.5,148.0,145.5,146.5,701403,0.0,0.0,52.61,39.18,2.66,2.99,2.8
2026-07-06,152.0,154.0,148.5,149.0,910569,0.0,0.0,56.06,44.81,3.19,4.23,4.31
2026-07-07,151.0,151.0,146.0,146.5,386010,0.0,0.0,52.19,47.27,0.76,2.16,2.36
2026-07-08,147.0,147.0,144.5,145.5,124368,0.0,0.0,47.14,47.22,-0.41,1.25,1.52
2026-07-09,146.0,147.0,144.0,145.5,260115,0.0,0.0,43.77,46.07,-0.75,0.97,1.41
2026-07-10,145.5,145.5,145.5,145.5,0,0.0,0.0,41.53,44.56,-0.61,0.66,1.29
2026-07-13,150.0,152.5,149.5,151.0,765030,0.0,0.0,53.33,47.48,2.86,3.71,4.84
2026-07-14,151.0,153.0,150.0,151.5,574279,0.0,0.0,61.31,52.09,2.5,3.34,4.94
2026-07-15,152.5,152.5,150.0,152.0,334200,0.0,0.0,67.54,57.24,1.95,2.98,4.99
2026-07-16,154.0,162.5,154.0,162.0,1227461,0.0,0.0,77.46,63.98,6.3,8.36,11.19
2026-07-17,167.0,178.0,164.5,168.5,3307618,0.0,0.0,75.66,67.87,7.32,11.07,14.65
2026-07-20,168.0,168.0,159.5,159.5,1103331,0.0,0.0,65.63,67.13,0.5,4.42,7.88
2026-07-21,162.0,166.0,161.0,163.0,500767,0.0,0.0,62.38,65.55,1.24,5.57,9.47
2026-07-22,160.0,160.0,153.0,153.5,699974,0.0,0.0,49.79,60.3,-4.84,-1.1,2.71
2026-07-23,155.0,155.0,151.5,152.0,235600,0.0,0.0,36.12,52.24,-4.58,-2.47,1.35
2026-07-24,152.0,154.0,152.0,154.0,183417,0.0,0.0,28.84,44.44,-1.53,-1.72,2.24
2026-07-27,154.0,155.0,152.5,153.5,321084,0.0,0.0,23.39,37.42,-1.1,-2.2,1.47
2026-07-28,153.5,153.5,152.0,153.5,290500,0.0,0.0,18.11,30.99,0.13,-2.32,1.07
2026-07-29,154.5,157.5,154.5,156.5,431250,0.0,0.0,18.36,26.78,1.69,-0.7,2.56
2026-07-30,158.0,158.0,153.5,156.0,279007,0.0,0.0,21.33,24.96,0.84,-0.64,1.79
2026-07-31,157.0,159.0,154.5,154.5,326338,0.0,0.0,21.12,23.68,-0.19,-0.71,0.55
2026-08-03,154.0,155.0,152.0,153.5,274122,0.0,0.0,21.92,23.1,-0.84,-0.97,-0.24
2026-08-04,152.0,152.5,150.5,151.5,295210,0.0,0.0,18.54,21.58,-1.88,-1.53,-1.7
2026-08-05,152.5,153.5,152.5,152.5,162052,0.0,0.0,20.2,21.12,-0.72,-0.81,-1.28
2026-08-06,152.5,155.5,152.5,155.5,267006,0.0,0.0,33.08,25.1,1.3,0.91,0.34
2026-08-07,155.5,157.5,155.0,156.5,220472,0.0,0.0,45.58,31.93,1.69,1.39,0.63
2026-08-10,159.5,159.5,156.0,156.0,293211,0.0,0.0,50.76,38.2,1.04,0.91,0.14
2026-08-11,156.5,158.5,154.5,154.5,319007,0.0,0.0,48.65,41.69,-0.32,-0.13,-0.91
2026-08-12,156.0,156.0,154.0,155.0,163201,0.0,0.0,49.1,44.16,-0.32,0.29,-0.69
2026-08-13,155.5,155.5,152.0,154.5,316261,0.0,0.0,47.55,45.29,-0.52,0.06,-0.77
2026-08-14,155.0,155.0,152.5,153.0,69463,0.0,0.0,40.96,43.85,-1.03,-0.81,-1.24
